"Path","ItemType","Category","Target","Reason","TrackedAtFrozenTag","Bytes","SHA256","LastWriteTimeUtc"
"BUILD/stm32f4xx_flash.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1093497","29198AA078D755D2913ADDAB8843836D9936266F3C40D9FD3EDD9BB8E97DCB81","2026-07-13T09:27:19.8594458Z"
"BUILD/stm32f4xx_flash.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7583","A1CBFFF8A3532314A9D83FE0E345D8E8F8458B616547E89D9BDB61B1558D7E13","2026-07-13T09:27:19.8634493Z"
"BUILD/stm32f4xx_flash.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1232700","F9EBC6FCB1C9B3F1427CFCF186A0E14694588E067B655AF01148A578F00A406A","2026-07-13T09:27:20.7267486Z"
"BUILD/stm32f4xx_hal_adc_ex.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1086146","5806C8E86ED8433192E227AA496857B664748C35FE0DE0833589DE393825AE79","2026-07-13T09:27:33.1618151Z"
"BUILD/stm32f4xx_hal_adc_ex.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7938","CFB57F6F60557A4329DE430EAFEFC79CA9A2F62DAA797F12DC692CEA89D25621","2026-07-13T09:27:33.1658135Z"
"BUILD/stm32f4xx_hal_adc_ex.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1194728","D9755FCAB790A9F9F5BF20CD1E93558615F1B39B23541D0E14B512223848CE26","2026-07-13T09:27:33.4536885Z"
"BUILD/stm32f4xx_hal_adc.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1089545","0E27026C0B91F942B7C091E7A354471099D1F23B9682B9DB802C530C36807B03","2026-07-13T09:27:33.2728742Z"
"BUILD/stm32f4xx_hal_adc.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7704","D21928363DE250F4F00A308567A96421D05A90ED9361E6F4ED6D5E689C562FCF","2026-07-13T09:27:33.2748794Z"
"BUILD/stm32f4xx_hal_adc.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1211464","AA7549AA81AC13FDDC71081B20DBDB44816EDC9ACF4F1F9EFEC87F9BABFC776B","2026-07-13T09:27:33.4566875Z"
"BUILD/stm32f4xx_hal_can.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1093455","F1A75DD41E8D24C2FBF6D72023B5C0EFE500E1A77BED5D9B1E34F6F08CA0B514","2026-07-13T09:27:33.2458115Z"
"BUILD/stm32f4xx_hal_can.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7704","862F32EA7693F262CA20D5224AD15BF99B984E09895C045078FEEA5A51DDE1FE","2026-07-13T09:27:33.2468117Z"
"BUILD/stm32f4xx_hal_can.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1202612","02E7536F57A3405D6551180DAFFCD9B721A9D3B1FDCE429E17A110C060FB9A4B","2026-07-13T09:27:33.4516805Z"
"BUILD/stm32f4xx_hal_cec.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1082394","9531B7488F7884AB022002B21B7E9ADA11DAF1EA5829F67B72A3CB18D815B916","2026-07-13T09:27:33.1028155Z"
"BUILD/stm32f4xx_hal_cec.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7704","38DFAB52450C588F8C7E291F47D455203C2429D0A3B88AEAA118CA9503D26343","2026-07-13T09:27:33.1058169Z"
"BUILD/stm32f4xx_hal_cec.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1188812","0483D6F94E93C45106783C112A4A0A57773B8AE904DE1C82386FC3A8A793B380","2026-07-13T09:27:33.4463998Z"
"BUILD/stm32f4xx_hal_cortex.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1080086","52D59B7793211091966534F59BEB51527178EB82C45B334339E537D91E695BCE","2026-07-13T09:27:33.2728742Z"
"BUILD/stm32f4xx_hal_cortex.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7938","0686C2955CF9B25A27E4B48ED89F17434186A0BB773555F5BD9D64FE93BD5911","2026-07-13T09:27:33.2758761Z"
"BUILD/stm32f4xx_hal_cortex.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1199408","652791E375F61FDEB3B547D6A8C0EE4008DD02F6F1042F088E070C21F817823A","2026-07-13T09:27:33.4516805Z"
"BUILD/stm32f4xx_hal_crc.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1079310","AE21177B3BD2E4708C4D34FD652012AE82784CAF52A40A0944429E4960825A0E","2026-07-13T09:27:33.0788072Z"
"BUILD/stm32f4xx_hal_crc.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7704","38D7433D772EEEFA6F3E8790E733AC061EEE2EDDEDC691A9A392DB5FD7A404B3","2026-07-13T09:27:33.0818161Z"
"BUILD/stm32f4xx_hal_crc.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1177424","14F294C316DF66D3B75F84AFFB7275C4C6F0E73994D7DE10B04D8CC8AF42A1E0","2026-07-13T09:27:33.4463998Z"
"BUILD/stm32f4xx_hal_cryp_ex.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1078320","127DA77FEF70EE688060FA95F6264E47BE7CB0FA4F5F1ABEC418299C8806F4B2","2026-07-13T09:27:32.8710407Z"
"BUILD/stm32f4xx_hal_cryp_ex.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8016","979781505EE10D838A5CFB96B89C516DF8018484F1E62A9830F6FA99AB48B5EE","2026-07-13T09:27:32.8750406Z"
"BUILD/stm32f4xx_hal_cryp_ex.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1165872","DE8474F91BD7C890D4FD8B8A8360B1E9F4BF6A828FC3E8C702ABD1B200965D15","2026-07-13T09:27:33.0370580Z"
"BUILD/stm32f4xx_hal_cryp.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1078317","6FBC7684F172B4FCC47439DBEDBA133D22E29DC71C368E439BEAED07C0F3AE85","2026-07-13T09:27:33.0082231Z"
"BUILD/stm32f4xx_hal_cryp.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7782","B55FFBFD1A82CA5117ED9CE98AEC273E6ED4C68126233664447B786B217C6E52","2026-07-13T09:27:33.0112228Z"
"BUILD/stm32f4xx_hal_cryp.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1165800","44DE363C0C206C16B6E43DCB8F77DDAD8DCB7330BDAEF2BA8C521C745772A3C9","2026-07-13T09:27:33.1268173Z"
"BUILD/stm32f4xx_hal_dac_ex.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1079917","AB835E28AF08A2B3CC0A0E4AAFDFE76D539A95D02208E522CA20AD8FABEA2F92","2026-07-13T09:27:33.2098134Z"
"BUILD/stm32f4xx_hal_dac_ex.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7938","E3FC1F7A2C94FEF5291E0B568CCA18DFDADB7068F6E33E11B0C81DAC17F0A425","2026-07-13T09:27:33.2128143Z"
"BUILD/stm32f4xx_hal_dac_ex.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1183852","33B2CD47C341F823C5EBD1ABF6A2CAB8E705C37BE17B186E0261FA48D6EE1D16","2026-07-13T09:27:33.4546885Z"
"BUILD/stm32f4xx_hal_dac.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1082649","3F6692B276ACFF13DA4F5B1DACD568FB71DE505BB771DA288FD600AEEE6131F4","2026-07-13T09:27:33.1118160Z"
"BUILD/stm32f4xx_hal_dac.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7704","5E47A41272D62B36351AEB2BF705FD0567F19DA3F5D62BEB603D35B68B0DAA49","2026-07-13T09:27:33.1138141Z"
"BUILD/stm32f4xx_hal_dac.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1200236","A5EBB93674A7F650D03DC2A585605489B51D9CEDF5BFE6D7580DF3EDCB145FCA","2026-07-13T09:27:33.4463998Z"
"BUILD/stm32f4xx_hal_dcmi_ex.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1079273","6ECACB82DE2CBB4199EA23CE3F3B6D8689B3E273E5CDEAD461F7B1B7B2CC8615","2026-07-13T09:27:33.3334017Z"
"BUILD/stm32f4xx_hal_dcmi_ex.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8016","952DB0440232899CB1E97D1C12DF0A80271B3E8D9FD6C7AA0D7650D294B56614","2026-07-13T09:27:33.3356168Z"
"BUILD/stm32f4xx_hal_dcmi_ex.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1168096","941429741E48A50D42F65C802479C048F4B0C9899D3092509239DB43D9DA83AA","2026-07-13T09:27:33.4546885Z"
"BUILD/stm32f4xx_hal_dcmi.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1083901","22316CD97D9CF68FFEE816CCC119CE93554AA51854FE6F8AC2C382528635A72E","2026-07-13T09:27:33.3966205Z"
"BUILD/stm32f4xx_hal_dcmi.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7782","456E5AD0912912FDD056D6F71CA54ECD061C6E4C6F1CDBEC38F8C9F472710482","2026-07-13T09:27:33.3986208Z"
"BUILD/stm32f4xx_hal_dcmi.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1199472","5D51EF91568A21C7667E1810032273243B9B0F4794E41A02B3FD816B7A0DF5D6","2026-07-13T09:27:33.5246861Z"
"BUILD/stm32f4xx_hal_dfsdm.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1078319","9227A132BB600B6B2B36D2EAA04E71DE01B01D588D51AF24FEAFD70E10478992","2026-07-13T09:27:33.3996230Z"
"BUILD/stm32f4xx_hal_dfsdm.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7860","725565DE32E99220C576552BEFA8A7F4308D12B4F6CAA8B402D9B90BD2E394F5","2026-07-13T09:27:33.4006219Z"
"BUILD/stm32f4xx_hal_dfsdm.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1165820","6CB1F8EA8935A195703E1C5582FC6E50AA940F171120900AD97BD064D688821F","2026-07-13T09:27:33.5046877Z"
"BUILD/stm32f4xx_hal_dma_ex.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1089480","5C5BDF7CA42AC636B9C03F29828E412968D50018ABDA237DE13B245BCFB1062D","2026-07-13T09:27:37.3293492Z"
"BUILD/stm32f4xx_hal_dma_ex.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7938","2285C5B66C7A8F7A61090B1B6325BD6810DD4E60A8A207373B25A2CDE30181F0","2026-07-13T09:27:37.3313567Z"
"BUILD/stm32f4xx_hal_dma_ex.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1179920","02A633E0FC2A46927B12507C63B3C6C793409A5446C303641158800BC58A49E0","2026-07-13T09:27:37.4989942Z"
"BUILD/stm32f4xx_hal_dma.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1086870","0641FD28913951683BE49604DAEB50DD6C85E6D7E136AF17CFCAD15CD1BB117B","2026-07-13T09:27:33.4096225Z"
"BUILD/stm32f4xx_hal_dma.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7704","2F4275EA6FE905504F493185AB14A4BB059E171FBCB8E62DE71C8F1A159DA089","2026-07-13T09:27:33.4116230Z"
"BUILD/stm32f4xx_hal_dma.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1195020","FD207F4CEF954756D018EBBCFB10B4CF99941F4FFBFC1DC53DDF00E654C8D782","2026-07-13T09:27:33.5343558Z"
"BUILD/stm32f4xx_hal_dma2d.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1078319","9221EF2207C872347D1EA85BD1D4CBE7B4F52B1E01244AFE6E7161E3978587B6","2026-07-13T09:27:37.1296031Z"
